,standard_dGr_prime,SD
CARVEOLte,-18.255827924391113,8.544921911379788e-06
CAT2p,-302.0699768066406,4.050450801849365
CAt7r,-0.6127136053409403,0.0
CATm,-185.53961607351795,8.636842727661133
CATp,-185.54095458984375,8.636842727661133
CBL2OR,-304.16229876591177,59.32016372680664
CBL2tm,380.351889722393,9.452373342355713e-05
CBLATm,-184.72784106277834,20.051042556762695
CBPPer,-77.40776870869448,69.68241882324219
CBPSam,40.62011909298836,69.71482849121094
CBPter,-1.0986328561557457e-05,0.0001665667223278433
CBR1,-12.613269927644104,7.867855548858643
CBR2,-17.65777325488323,8.544776916503906
CCA_D3t,34.76281032921456,3.5505465348251164e-05
CCA_D3tm,-165.57650902510372,2.9876069675083272e-05
CDIPTr,-22.14242055282118,18.25507164001465
CDPDAGtm,107.49778818651244,0.0
CDS,24.223363574230337,18.18805694580078
CDSm,26.56094227901103,18.188058853149414
CEPTC,,
CEPTE,,
CERK,-15.827666994566222,0.5010309219360352
CERT1gt,-174.57134090310814,1.7089843822759576e-05
CERT1rt,4.882812390860636e-06,2.3920800231280737e-05
CERT2gt,-223.0633568703778,2.5779676434467547e-05
CERT2rt,1.8310546465727384e-06,2.016008693317417e-05
CGLYt3_2_,-18.176721005745783,3.381122041901108e-06
CH25H,-423.4634888492575,9.158273696899414
CHAT,-9.189615552890483,1.5061864852905273
CHATn,-9.189620321262066,1.5061748027801514
CHLP,-6.752228411909302,1.6845980882644653
CHLPCTD,4.5462486614814,2.786534547805786
CHLtm,48.940217722912855,1.2489858818298671e-05
CHOLATEt,-43.29843940337172,3.4440272429492325e-05
CHOLATEt2,-45.113013061644466,3.4440272429492325e-05
CHOLATEt3,15.563775416359519,0.37808752059936523
CHOLD2m,2.8243612796469364,13.974747657775879
CHOLK,-19.28973221937387,1.7908579111099243
CHOLPtg,-64.09100705131344,3.036461066585616e-06
CHOLPtl,-132.03079039620064,8.068423085205723e-06
CHOLt4,-20.622030223975642,9.150186087936163e-06
CHOLtg,67.88885488273714,9.150186087936163e-06
CHOLtn,9.155273232863692e-07,6.762243174307514e-06
CHOLtr,-3.0517577442878974e-07,3.0364608392119408e-06
CHOLtu,-18.868398421305173,9.150186087936163e-06
CHSTEROLSULT,-50.635783896880035,9.661367416381836
CHSTEROLt1,656.0687746055555,4.2215859139105305e-05
CHSTEROLt2,209.9420107545547,4.386046202853322e-05
CHSTEROLt3,209.9420046510392,4.2215859139105305e-05
CHSTEROLtg,197.0214090299565,0.3780886232852936
CHTNASE,-25.799364878892725,2.3167896270751953
CHTNASEe,-25.71018025609382,2.3167989253997803
CITMCOAHm,-17.82798386869223,2.4530656337738037
CITMCOALm,4.855062378746027,1.5883418321609497
CITRtm,-59.21030810804453,8.068423085205723e-06
CITt4_2,-0.6087354073914106,0.0
CITtam,19.68701953087171,1.220703143189894e-05
CITtbm,13.1736284329902,0.0
CK,12.582666190070583,0.3059024214744568
CKc,12.534387007770853,0.3059008717536926
CLFORtex,-0.610429457887677,0.0
CLHCO3tex2,4.096410052931814,0.0
CLI2tex,-2.8945499999999997,0.0
CLOHtex2,8.071078105693193,0.0
CLOXAtex2,0.0007448606039659467,0.0
CLPNDCOAtx,-75.83141417349364,4.635131699615158e-05
CLPNDCPT1,-16.36387129309295,8.841073989868164
CLPNDCPT2,16.368911553758608,8.84106159210205
CLPNDCRNt,214.50791681196938,0.0
CLPNDt,-34.76327064629166,3.227369234082289e-05
CLS_hs,-35.53861590333551,18.068614959716797
CMPACNAtg,-77.92109701152695,0.0
CMPACNAtn,1.220703097715159e-06,1.2145844266342465e-05
CMPSAS,4.1189837356101116,4.635008811950684
CMPSASn,4.118987073470219,4.635014533996582
CO2ter,0.0,0.0
CO2tg,0.0,0.0
CO2tm,0.0,0.0
CO2tn,0.0,0.0
CO2tp,0.0,0.0
COAtg,-148.77736730670762,4.046773392474279e-05
COAtl,-308.72622872666534,5.155936014489271e-05
COAtm,197.5254368732979,5.206267087487504e-05
COAtn,4.882812390860636e-06,5.155936014489271e-05
COAtp,-39.34131149073396,5.678565503330901e-05
COAtr,1.0986328561557457e-05,5.206267087487504e-05
COKECBESr,-14.997116867766863,4.280497074127197
COQ3m,11.080275040317701,33.78374481201172
COQ5m,-49.559345695888965,31.296192169189453
COQ6m,-325.6109593582141,18.011112213134766
COQ7m,-428.08228461465535,9.405628204345703
CORE2GTg,,
CORE3GTg,,
CORE4GTg,-51.06569517020807,8.876940727233887
CORE5GTg,,
CORE6GTg,,
CORE7GTg,,
CORE8GTg,,
COt,1.1409891539356138,0.0
COUCOAFm,-17.985855143163832,2.4923095703125
COUMARINte,-6.845935013888443,5.709316155844135e-06
CPCTDTX,8.510508667527631,10.3978853225708
CREATt4_2_r,-13.776891407581333,0.0
CREATtmdiffir,41.07724801487444,3.036461066585616e-06
CRMPte,34.3145182505053,2.5866238502203487e-05
CRNCAR3tp,4.563919651293638,9.770391443453263e-06
CRNCARtp,2.2816658975962234,8.610068107373081e-06
CRNt,-17.115743467360122,6.762242719560163e-06
CRNtHa,13.080204298378717,6.762242719560163e-06
CRNtim,-68.46140896887083,7.4502904681139626e-06
CRNtuNa,-18.86937527003059,6.762242719560163e-06
CRNtx,199.67740448505324,1.7263348127016798e-05
CRTNsyn,8.107851719926117,13.30233383178711
CRTSLt,-34.229665663671675,2.9111915864632465e-05
CRTSLtm,136.91863893540716,2.4137843865901232e-05
CRTSLtr,-1.8310546465727384e-06,2.9214104870334268e-05
CRTSTRNt,-34.22967722560079,2.2706391973770224e-05
CRTSTRNtm,136.91869686192052,2.3630935174878687e-05
CRTSTRNtr,0.0,2.7295751351630315e-05
CRVNCtr,-32.48052225838473,3.643753007054329e-05
CSAPASEly,,
CSBPASEly,,
CSCPASEly,,
CSDPASEly,,
CSEPASEly,,
CSm,-34.909304459685906,0.4427446126937866
CSNAT2m,2.515759588815925,1.8322992324829102
CSNAT2x,-1.9640966653823853,1.82213294506073
CSNAT3x,-2.496828556060791,1.8322995901107788
CSNATer,-3.6037253957762836,2.2970731258392334
CSNATm,3.4715808195537505,2.2970643043518066
CSNATp,-3.693021297454834,2.297070264816284
CSNATr,-3.6037351709380268,2.2970848083496094
CSNt,-5.702623635120965,4.78649553770083e-06
CSPG_At,,
CSPG_Atly,,
CSPG_Bt,,
CSPG_Btly,,
CSPG_Ct,,
CSPG_Ctly,,
CSPG_Dt,,
CSPG_Dtly,,
CSPG_Et,,
CSPG_Etly,,
CTPtn,0.0,3.4526696254033595e-05
CYANt,-1.1337296498173024,0.0
CYANtm,4.498822895892033,0.0
CYSALANaEx,-1.5955342810191873,9.87233124760678e-06
CYSASNNaEx,-1.4178353259824696,4.3050345084338915e-06
CYSGLNNaEx,1.0105899871918034,4.090807124157436e-06
CYSGLTH,-0.9304022442010478,1.4763540029525757
CYSGLUexR,2.7642217898622725,4.090807124157436e-06
CYSGLYexR,2.1293798347448956,7.469017873518169e-06
CYSLYSL,-0.34774086410877025,71.45018005371094
CYSO,-358.4043630535399,19.772809982299805
CYSSERNaEx,-1.6175227970503236,6.762243174307514e-06
CYSt4,-9.574791706429242,3.725145688804332e-06
CYSTA,0.6695011232568326,5.913579940795898
CYSTAm,1.7711071934852924,5.913578510284424
CYStec,-7.8211599037587725,3.725145688804332e-06
CYSTGLUex,-7.412851443215974,9.57299107540166e-06
CYSTHRNaEx,0.6688409587890618,5.250442882243078e-06
CYSTSERex,-5.683317689123967,7.62939453125e-06
CYTD,-17.888906916949672,70.27777862548828
CYTDK1,-15.314430324744666,0.3613113462924957
CYTDK2m,-15.046790419526033,0.3613109588623047
CYTDn,-17.888910731646938,70.27777862548828
CYTDt,-13.69620274470169,6.762242719560163e-06
CYTDt4,-15.44983454737216,6.762242719560163e-06
CYTDtl,116.90181024685147,6.762242719560163e-06
CYTDtm,54.77732397366992,7.4502904681139626e-06
CYTDtn,1.5258789289873675e-06,9.02722058526706e-06
CYTK10,-1.4061934835458985,0.14454132318496704
CYTK10n,-1.406192291453003,0.14453624188899994
CYTK11,-1.411584083047373,0.14453722536563873
CYTK11n,-1.4115876593260595,0.1445251703262329
CYTK12,-1.4115806704060745,0.14452318847179413
CYTK12n,-1.4115830545918655,0.14450806379318237
CYTK13,-1.4115150604238025,0.14454935491085052
CYTK13n,-1.4115334186543933,0.1445528119802475
CYTK14,-1.4116611821419056,0.14455899596214294
CYTK14n,-1.4116635663276966,0.14454658329486847
CYTK1m,0.1948534589521813,0.14453203976154327
CYTK1n,-1.4061606212496187,0.14453065395355225
CYTK2n,-1.411567194795893,0.14451533555984497
CYTK3,-1.4061651721273094,0.1445479393005371
CYTK3n,-1.4115627830781037,0.14455030858516693
CYTK4,-1.411560778418945,0.14455026388168335
CYTK4n,-1.4115657852091061,0.14453847706317902
CYTK5,-1.4115615909852082,0.14455607533454895
CYTK5n,-1.4061749472890526,0.14454390108585358
CYTK6,-1.406167176786468,0.14456942677497864
CYTK6n,-1.406169560972259,0.14457057416439056
CYTK7,-1.406263191664479,0.14455996453762054
CYTK7n,-1.4062558006885268,0.1445503830909729
CYTK8,-1.4061206462250624,0.1445435881614685
CYTK8n,-1.4061425807343397,0.14455820620059967
CYTK9,-1.406192216671812,0.1445152461528778
CYTK9n,-1.406189832486021,0.14451518654823303
D_3AIBt,10.268664213387275,7.932736480142921e-06
D3AIBTm,2.96438264167967,2.3231770992279053
DADA,-47.5945977018909,69.48611450195312
DADAe,-48.735031294560955,69.48611450195312
DADNK,-15.334510165512453,0.3612981140613556
DADNt4,-14.834843894542468,7.4502909228613134e-06
DAG_HSter,-7.324218586290954e-06,6.417694385163486e-05
DAGK_hs,,
DAGKn_hs,,
DAGt,-77.58727075350731,5.4097941756481305e-05
DALAOXx,-125.01007080078125,69.35977935791016
DALAt2r,-12.014797586212726,8.798317139735445e-06
DALAt2rL,75.74341683163965,1.3962207958684303e-05
DALAxt,-7.982091536186392,1.4595891116186976e-05
DARGOp,-127.95039367675781,43.5716552734375
DASCBH,-15.280879221278319,4.095346450805664
DASCBR,-37.8453456636554,14.448772430419922
DASPO1p,-123.8111801147461,69.34617614746094
DATPtn,1.220703143189894e-05,6.342960114125162e-05
DCIm,17.455993497279223,3.4336817264556885
DCK1m,-15.03083936213963,0.3612988293170929
DCK1n,-15.308605293166334,0.3613080680370331
DCK2n,-15.308713824045672,0.36131614446640015
DCSPTN1COAtx,-75.83146479074264,4.7508281568298116e-05
DCSPTN1CPT1,-1.788537903842034,1.8574234247207642
DCSPTN1CPT2,1.7938899765447331,1.8574061393737793
DCSPTN1CRNt,214.50791559126628,4.7261866711778566e-05
DCSPTN1t,-34.762510361972495,4.002342757303268e-05
DCT,-100.75244035117865,17.803203582763672
DCTPtn,-2.441406195430318e-06,2.429168853268493e-05
DCYTD,-17.862157572565174,70.27777862548828
DCYTDn,-17.862159479913807,70.27777099609375
DCYTt,-13.698791833305965,0.0
DDPGAm,21.633975810247293,1.3027069568634033
DEBRISOQUINEt,-18.86839798036608,1.3524485439120326e-05
DECDPtm,416.3953085307634,6.888054485898465e-05
DEDOLP1_L,,
DEDOLP1_U,,
DEDOLP2_L,,
DEDOLP2_U,,
DEDOLR_L,,
DEDOLR_U,,
DESAT16_2,-394.85193908029316,4.8553338050842285
DESAT18_10,-391.66579891591954,4.236651420593262
DESAT18_3,-394.8519390802929,4.855321407318115
DESAT18_4,-394.8519390802929,4.855316162109375
DESAT18_5,-403.5065819512187,2.7486908435821533
DESAT18_6,-391.6674908381054,4.23665714263916
DESAT18_7,-391.6674908381054,4.236659526824951
DESAT18_8,-383.01287848475766,7.169981956481934
DESAT18_9,-391.6657989159197,4.236637592315674
DESAT20_1,-391.3569379374815,4.165169715881348
DESAT20_2,-391.3569379374818,4.165158748626709
DESAT22_1p,-403.6429748535156,8.830620765686035
DESAT22_2p,-403.64300537109375,8.830608367919922
DESAT24_1,-391.66576839834124,4.2366509437561035
DGAT,,
DGCHOLte,-47.05566075875568,3.6600740713765845e-05
DGCHOLtx,47.16240488887523,3.208847192581743e-05
DGK2m,0.214355779940945,0.14455318450927734
DGNSKm,-15.05715521688387,0.3612992763519287
DGSNt,-14.817528683735578,9.28030476643471e-06
DGSNtm,59.164260125558656,9.179400876746513e-06
DGTPtn,0.0,3.4526696254033595e-05
DGULND,-14.87427538079955,3.3882603645324707
DHAAt1r,-6.81841603851159,8.631674063508399e-06
DHAPA,38.83758964346732,20.097827911376953
DHAPAx,40.71281814575195,20.09781265258789
DHCHOLESTANATEtm,-272.85053301041836,2.7268444682704285e-05
DHCR241r,-20.044067550933157,14.043837547302246
DHCR242r,-20.04404847744682,14.043824195861816
DHCR243r,-20.04405992153862,14.043848991394043
DHCR71r,-54.76986611359096,11.271013259887695
DHCR72r,-54.76986611359072,11.271010398864746
DHCRD1,75.8615294181478,7.837882041931152
DHCRD2,39.03373729470051,13.637777328491211
DHDPBMTm,-5.999408744820755,34.68103790283203
DHEASt,-29.604845986203223,2.4556697098887525e-05
DHEAStr,6.103515488575795e-07,2.6945481295115314e-05
DHEASULT,-50.635787711577066,9.661368370056152
DHEAtr,2.441406195430318e-06,2.9801163691445254e-05
DHFtl,-188.3974931588338,1.792761577235069e-05
DHFtm,116.31809631863752,1.5560972315142862e-05
DHORD9,-111.38326224980186,32.86248016357422
DHPM1,-31.72600703890926,13.50604248046875
DHPM2,-32.37392994867269,13.451868057250977
DHPR2,47.10552744446357,31.75558090209961
DIDPtn,1.220703097715159e-06,2.1107929569552653e-05
DIGALSGALSIDEtg,-266.7061684572282,2.532407597755082e-05
DIGALSIDEtg,-271.55536909318073,2.9876069675083272e-05
DIGALSIDEtl,-543.1107866860089,2.8957947506569326e-05
DINt,-12.584392693149498,3.40855535796436e-06
DITPtn,2.441406195430318e-06,5.453688572742976e-05
DKMPPD,-502.22577431700887,4.15424108505249
D_LACt2,-6.846286658941354,8.631674063508399e-06
D_LACtm,27.384540649809004,8.022117981454358e-06
DLNLCGCPT1,,
DLNLCGCPT2,,
DLNLCGCRNt,132.36570836555245,2.7268444682704285e-05
DLNLCGt,-34.762506328519535,2.1107929569552653e-05
DM_13_cis_oretn_n_,,
DM_13_cis_retn_n_,,
DM_Asn_X_Ser_Thr_ly_,,
DM_avite2_c_,,
DM_bvite_c_,,
DM_core5_g_,,
DM_core7_g_,,
DM_core8_g_,,
DM_datp_m_,,
DM_datp_n_,,
DM_dctp_m_,,
DM_dctp_n_,,
DM_dem2emgacpail_prot_hs_r_,,
DM_dgpi_prot_hs_r_,,
DM_dgtp_m_,,
DM_dgtp_n_,,
DM_dsT_antigen_g_,,
DM_dttp_m_,,
DM_dttp_n_,,
DM_ethamp_r_,,
DM_gncore2_g_,,
DM_gpi_sig_er_,,
DM_hretn_n_,,
DM_kdn_c_,,
DM_m_em_3gacpail_prot_hs_r_,,
DM_melanin_c_,,
DM_mem2emgacpail_prot_hs_r_,,
DM_n5m2masn_g_,,
DM_oretn_n_,,
DM_Ser_Thr_ly_,,
DM_Ser_Gly_Ala_X_Gly_ly_,,
DM_sprm_c_,,
DM_sTn_antigen_g_,,
DM_T_antigen_g_,,
DM_yvite_c_,,
DMANTIPYRINEte,-10.977302243483841,6.0729216784238815e-06
DMATTx,-69.97799682617188,3.3676838874816895
DMGDHm,32.99040443005054,13.43226146697998
DMGtm,41.00898190060239,5.4825577535666525e-06
DMHPTCRNCPT1,5.505024322105818,3.805006742477417
DMHPTCRNCPT2,-5.493426146724886,3.8050084114074707
DMHPTCRNt,141.48519582187123,2.2804615582572296e-05
DMHPTCRNte,35.37177740851623,1.8300370356882922e-05
DMNONCOACRNCPT1,-1.916846424945284,1.822139859199524
DMNONCRNCPT2,1.8670759589418822,1.8221242427825928
DMNONCRNt,159.74102008427585,2.8601989470189437e-05
DNADtn,-3.662109293145477e-06,3.208847192581743e-05
DNAMTn,,
DNAMTSEn,,
DNDPt10m,4.546687917617945,4.032017750432715e-05
DNDPt11m,0.15490903672284162,2.726844286371488e-05
DNDPt12m,0.000340408478621157,1.2145844266342465e-05
DNDPt13m,-14.948252592739351,0.0
DNDPt14m,-9.07272527724109,2.9900997105869465e-05
DNDPt15m,-8.538355245863386,2.726844286371488e-05
DNDPt16m,-8.693264282586227,0.0
DNDPt17m,-4.146576364968297,4.032017750432715e-05
DNDPt18m,-8.692923874107606,1.2145844266342465e-05
DNDPt19m,-23.64151687532558,0.0
DNDPt1m,14.948915606800583,5.96023237449117e-05
DNDPt20m,-14.56879159808448,2.9900997105869465e-05
DNDPt21m,0.37980140313349153,3.227369234082289e-05
DNDPt22m,9.07272527724109,2.9900997105869465e-05
DNDPt23m,0.534370031377712,4.399614408612251e-05
DNDPt24m,0.3794609946548704,2.9900997105869465e-05
DNDPt25m,4.926148912272801,5.019747550250031e-05
DNDPt26m,4.146576364968297,4.032017750432715e-05
DNDPt27m,-4.926148912272801,5.019747550250031e-05
DNDPt28m,-4.391778880895089,4.858337342739105e-05
DNDPt29m,-4.546687917617945,4.032017750432715e-05
DNDPt2m,0.0003213848795269314,5.96023237449117e-05
DNDPt30m,-4.546347509139309,4.200354669592343e-05
DNDPt31m,-19.49494051035728,4.032017750432715e-05
DNDPt32m,-15.103161629462193,2.726844286371488e-05
DNDPt33m,8.538355245863386,2.726844286371488e-05
DNDPt34m,-0.534370031377712,4.399614408612251e-05
DNDPt35m,-0.15490903672284162,2.726844286371488e-05
DNDPt36m,4.391778880895089,4.858337342739105e-05
DNDPt37m,5.876226645099393,3.4526696254033595e-05
DNDPt38m,14.948949480934289,2.429168853268493e-05
DNDPt39m,6.410595455774001,2.429168853268493e-05
DNDPt3m,19.495261895237036,6.742658297298476e-05
DNDPt40m,6.255685198348061,2.429168853268493e-05
DNDPt41m,10.802371895262894,4.882812572759576e-05
DNDPt42m,6.256024386123585,3.417968764551915e-05
DNDPt43m,-8.692567394391304,2.429168853268493e-05
DNDPt44m,0.3801265977987498,0.0
DNDPt45m,15.328718378313624,2.429168853268493e-05
DNDPt46m,24.021650797342915,0.00016721404972486198
DNDPt47m,14.948920637289426,4.2215859139105305e-05
DNDPt48m,15.48328944796404,3.4526696254033595e-05
DNDPt49m,15.3283791905381,0.0
DNDPt4m,23.641838260205105,5.96023237449117e-05
DNDPt50m,19.87506832885913,0.00017256442515645176
DNDPt51m,14.948602331600739,4.7261866711778566e-05
DNDPt52m,19.095178696569036,2.429168853268493e-05
DNDPt53m,10.556822230002538,3.417968764551915e-05
DNDPt54m,10.401914413982794,2.429168853268493e-05
DNDPt55m,10.402256043164513,2.429168853268493e-05
DNDPt56m,-4.546338178756557,2.429168853268493e-05
DNDPt57m,-0.1544502105304275,4.164726851740852e-05
DNDPt58m,14.794144011390642,4.164726851740852e-05
DNDPt59m,14.793802382208924,4.164726851740852e-05
DNDPt5m,14.569112982963993,7.509060378652066e-05
DNDPt60m,23.48706666479515,4.164726851740852e-05
DNDPt61m,14.414341387554053,5.126952601131052e-05
DNDPt62m,14.948712639634863,5.4097941756481305e-05
DNDPt63m,19.340490299826854,5.8428209740668535e-05
DNDPt6m,15.10348301434172,6.563479109900072e-05
DNDPt7m,14.94857397761885,5.96023237449117e-05
DNDPt8m,8.693264282586227,0.0
DNDPt9m,-0.3794609946548704,2.9900997105869465e-05
DOGULND1,-57.82523932975138,10.831562042236328
DOGULND2,-57.82523932975138,10.831562042236328
DOGULNO1,-372.0403681113164,12.151647567749023
DOGULNO2,-16.406247774950707,10.924539566040039
DOLASNT_Ler,,
DOLASNT_Uer,,
DOLDPP_Ler,,
DOLDPP_Uer,,
DOLGLCP_Lter,-4.577636616431846e-07,3.0172302558639785e-06
DOLGLCP_Uter,1.5258788721439487e-07,3.4085555853380356e-06
DOLGPP_Ler,,
DOLGPP_Uer,,
DOLICHOL_Lter,1.5258788721439487e-07,1.518230533292808e-06
DOLICHOL_Uter,6.103515488575795e-07,4.13397719967179e-06
DOLK_L,,
DOLK_U,,
DOLMANP_Lter,-1.5258788721439487e-07,2.6384911961940816e-06
DOLMANP_Uter,-7.629394360719743e-08,4.107846507395152e-06
DOLP_Lter,,
DOLP_Uter,,
DOLPGT1_Ler,,
DOLPGT1_Uer,,
DOLPGT2_Ler,,
DOLPGT2_Uer,,
DOLPGT3_Ler,,
DOLPGT3_Uer,,
DOLPH_Ler,,
DOLPH_Uer,,
DOLPMT_L,,
DOLPMT_U,,
DOLPMT1_Ler,,
DOLPMT1_Uer,,
DOLPMT2_Ler,,
DOLPMT2_Uer,,
DOLPMT3_Ler,,
DOLPMT3_Uer,,
DOLPMT4_Ler,-4.577636616431846e-07,4.011058990727179e-06
DOLPMT4_Uer,-2.288818308215923e-07,3.807824668911053e-06
DOPABMO,-372.43881266575073,13.48895263671875
DOPACHRMISO,-349.43129405573586,31.16065788269043
DOPAMT,-8.401444805956903,54.70039367675781
DOPAQNISO1,-48.373380028709114,15.666082382202148
DOPASFt,12.546538299503752,8.610069016867783e-06
DOPASULT,-66.51872898811983,48.2067985534668
DOPAt4_2_r,-20.07761041303945,4.315837031754199e-06
DOPAtu,-16.570346807698513,4.315837031754199e-06
DOPAVESSEC,-9.471626698187933,0.37808406352996826
DORNOp,-128.60922241210938,42.10871505737305
DPCOAtl,312.6639948069863,3.4629047149792314e-05
DPGase,-15.969963374579548,0.6525431871414185
DPGM,-29.66721781080664,0.8892111778259277
DPHMBDCm,7.04523007855596,3.7790651321411133
DPMVDx,-30.195676803588867,7.119614124298096
DPPS,-492.4493708077155,23.573806762695312
DPROOp,-100.16817474365234,4.9044623374938965
DRIBt,-11.409881460267986,2.6384911961940816e-06
DRPA,22.356435419347445,1.8541193008422852
DSAT,43.36099728270308,48.146202087402344
DTDPtn,2.441406195430318e-06,2.4291684894706123e-05
DTTPtn,0.0,0.0
DUDPtn,0.0,0.0
DUMPtn,-1.8310546465727384e-06,1.3524485439120326e-05
DURAD,-7.848579200695322,19.693069458007812
DURAD2,-10.573596611848139,19.391817092895508
DURIK1,-15.248747867823731,0.36130422353744507
DURIK1m,-14.840724133602436,0.3613048195838928
DURIt,-12.672564941663609,4.955583335686242e-06
DURItn,-2.288818308215923e-07,5.112833150633378e-06
DUTPDPm,-36.92443191962579,0.7679157853126526
DUTPDPn,-35.2304942260681,0.767931342124939
EAFLATOXINte,-13.691869493726003,8.91399395186454e-06
EBASTINEOHte,-45.55949537855416,2.7268444682704285e-05
EBASTINEOHtr,2.441406195430318e-06,2.980116187245585e-05
EBASTINEte,-45.56038796282905,1.2145843356847763e-05
EBASTINEtr,-2.441406195430318e-06,2.429168853268493e-05
EBP1r,8.295391082763679,2.677734136581421
EBP2r,8.295409202575698,2.6777069568634033
ECGISOr,6.103515488575795e-07,4.272460955689894e-06
ECOAH12m,7.582676274021679,4.457878589630127
ECOAH1m,4.369710012070186,1.0436229705810547
ECOAH1x,4.097516059875488,1.0436304807662964
ECOAH9m,2.2074999032435016,4.098972797393799
EGMESTr,-3.0390861636335122,5.04356575012207
EHGLAT2m,-3.9393250524967485,1.184432029724121
EHGLATm,-0.1238081775101989,1.146962285041809
EICOSTETCPT1,-1.9386403421181484,1.8221701383590698
EICOSTETCPT2,1.9353930629237084,1.822163462638855
EICOSTETCRNt,205.38021754466604,4.7261866711778566e-05
EICOSTETt,-32.48052921125988,2.441406286379788e-05
ELAIDCPT1,6.715974633833802,4.178528308868408
ELAIDCPT2,-6.748176667479356,4.178523540496826
ELAIDCRNt,214.50813211722038,3.8524736737599596e-05
ELAIDt,-34.76367549436988,1.2145844266342465e-05
ENGASE,,
ENGASE2,,
ENGASE2ly,,
ENGASE3ly,,
ENGASEly,,
ENMAN1g,,
ENMAN2g,,
ENMAN3g,,
ENMAN4g,,
ENMAN5g,,
ENMAN6g,,
EPCTX,-9.762988419644756,4.848174571990967
ESTRADIOLGLCt,-37.063454468026436,1.1815467587439343e-05
ESTRADIOLGLCt2,9.328790709896026,0.378083199262619
ESTRADIOLGLCtr,3.0517577442878974e-07,1.525573679828085e-05
ESTRADIOLt,-27.382650751239332,8.544921911379788e-06
ESTRADIOLtr,6.103515488575795e-07,1.0553964784776326e-05
